id,exchange,ts_code,symbol,freq,trade_time,open,close,high,low,vol,is_contract
2019,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:11:00,0.293282,0.294923,0.296333,0.293152,4910032.867634,N
2020,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:10:00,0.295173,0.29333,0.29534,0.293001,5134.0,Y
2021,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:10:00,0.295198,0.29339,0.29529,0.293101,6333831.70389,N
2022,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:09:00,0.296,0.295168,0.296001,0.294365,4844.0,Y
2023,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:09:00,0.296036,0.295282,0.296036,0.294586,4522971.471925,N
2024,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:08:00,0.296093,0.296003,0.297021,0.295239,5418.0,Y
2025,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:08:00,0.296145,0.296014,0.297109,0.295739,3199915.759943,N
2026,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:07:00,0.297692,0.296094,0.298,0.296025,3539.0,Y
2027,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:07:00,0.297599,0.296232,0.29807,0.29614,3245745.93248,N
2028,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:06:00,0.298031,0.297617,0.2995,0.297509,1897115.604568,N
2029,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:06:00,0.297998,0.297766,0.299348,0.297475,2068.0,Y
2030,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:05:00,0.297669,0.297814,0.298715,0.297657,1671.0,Y
2031,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:05:00,0.297725,0.298196,0.298879,0.297637,1481068.60736,N
2032,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:04:00,0.299269,0.29762,0.299668,0.297154,2960119.412395,N
2033,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:04:00,0.299383,0.2977,0.299693,0.2972,2676.0,Y
2034,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:03:00,0.298433,0.299229,0.299871,0.298345,2539786.174003,N
2035,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:03:00,0.298163,0.299258,0.299709,0.298163,2333.0,Y
2036,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:02:00,0.298366,0.298392,0.298881,0.29712,3966618.479925,N
2037,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:02:00,0.298195,0.298286,0.298764,0.297124,3433.0,Y
2038,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:01:00,0.298979,0.298347,0.299775,0.298242,3073112.448011,N
2039,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:01:00,0.299032,0.298196,0.299675,0.297937,3377.0,Y
2040,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 02:00:00,0.300106,0.29906,0.300847,0.298761,2612772.352417,N
2041,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 02:00:00,0.300141,0.298972,0.300752,0.298543,4959.0,Y
2042,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:59:00,0.300788,0.300143,0.301319,0.299983,1682.0,Y
2043,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:59:00,0.300795,0.300188,0.301435,0.300064,1357620.8394,N
2044,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:58:00,0.302057,0.300696,0.302152,0.300324,2844.0,Y
2045,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:58:00,0.302044,0.300715,0.302188,0.300271,2477194.613811,N
2046,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:57:00,0.302183,0.30203,0.302331,0.301638,665.0,Y
2047,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:57:00,0.302161,0.30211,0.302367,0.301661,1930810.108476,N
2048,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:56:00,0.302292,0.302221,0.302692,0.301657,832359.855184,N
2049,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:56:00,0.30223,0.302225,0.302597,0.301602,1509.0,Y
2050,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:55:00,0.302757,0.302218,0.302923,0.301514,3270.0,Y
2051,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:55:00,0.302762,0.302264,0.302874,0.301501,1907373.259906,N
2052,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:54:00,0.303531,0.302734,0.303838,0.302653,905166.80296,N
2053,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:54:00,0.303591,0.302889,0.303895,0.3028,1881.0,Y
2054,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:53:00,0.304369,0.303552,0.304369,0.303388,896253.596478,N
2055,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:53:00,0.30433,0.303597,0.304481,0.303503,838.0,Y
2056,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:52:00,0.304118,0.304307,0.304631,0.3041,580845.068466,N
2057,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:52:00,0.304299,0.304316,0.304763,0.304299,431.0,Y
2058,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:51:00,0.303953,0.304283,0.304294,0.303931,396.0,Y
2059,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:51:00,0.303818,0.304112,0.304214,0.303743,443939.291112,N
2060,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:50:00,0.304293,0.303912,0.304774,0.303912,738.0,Y
2061,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:50:00,0.304212,0.303776,0.304458,0.303751,424807.800227,N
2062,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:49:00,0.304744,0.304106,0.304767,0.304033,867853.79113,N
2063,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:49:00,0.304942,0.304354,0.305,0.304166,1006.0,Y
2064,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:48:00,0.303841,0.304636,0.3056,0.30376,1859798.817158,N
2065,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:48:00,0.304119,0.304933,0.305473,0.30406,2140.0,Y
2066,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:47:00,0.303065,0.303777,0.303941,0.30301,772243.438304,N
2067,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:47:00,0.30329,0.304058,0.304113,0.30329,619.0,Y
2068,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:46:00,0.304293,0.303331,0.304366,0.302852,1505.0,Y
2069,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:46:00,0.304023,0.3031,0.304158,0.302527,1314737.01587,N
2070,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:45:00,0.305181,0.304293,0.305428,0.304204,1078.0,Y
2071,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:45:00,0.304932,0.304094,0.305172,0.303908,817762.528561,N
2072,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:44:00,0.305421,0.305049,0.30559,0.304587,1519.0,Y
2073,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:44:00,0.305048,0.304774,0.305426,0.304379,769242.687755,N
2074,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:43:00,0.304387,0.30524,0.305354,0.304332,748274.840815,N
2075,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:43:00,0.304614,0.305275,0.305694,0.304614,1966.0,Y
2076,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:42:00,0.303577,0.304376,0.305277,0.303521,1853854.188671,N
2077,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:42:00,0.303703,0.304614,0.305377,0.303702,1501.0,Y
2078,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:41:00,0.302959,0.303533,0.303634,0.302786,632723.522251,N
2079,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:41:00,0.303214,0.303734,0.303734,0.303,756.0,Y
2080,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:40:00,0.303047,0.303107,0.30325,0.302822,984.0,Y
2081,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:40:00,0.302825,0.302935,0.303028,0.302554,634141.058711,N
2082,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:39:00,0.302638,0.302908,0.303397,0.302598,881261.07448,N
2083,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:39:00,0.302893,0.303079,0.303507,0.302864,1037.0,Y
2084,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:38:00,0.303692,0.302909,0.303746,0.302873,803.0,Y
2085,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:38:00,0.303446,0.302659,0.303519,0.3025,891177.280766,N
2086,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:37:00,0.304136,0.3038,0.304357,0.3038,591.0,Y
2087,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:37:00,0.303828,0.303445,0.303936,0.303445,466106.024782,N
2088,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:36:00,0.303575,0.303857,0.304057,0.303414,925014.316144,N
2089,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:36:00,0.303758,0.304129,0.304356,0.303758,862.0,Y
2090,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:35:00,0.3036,0.303758,0.303843,0.303017,1196.0,Y
2091,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:35:00,0.303234,0.303428,0.303552,0.302581,827189.141475,N
2092,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:34:00,0.304077,0.303213,0.304174,0.30296,1250119.648301,N
2093,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:34:00,0.304494,0.3036,0.304563,0.3033,1394.0,Y
2094,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:33:00,0.303696,0.304188,0.304228,0.303501,652481.534982,N
2095,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:33:00,0.304012,0.304422,0.304422,0.3037,1214.0,Y
2096,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:32:00,0.30445,0.303998,0.304948,0.303698,2464.0,Y
2097,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:32:00,0.304072,0.30366,0.30464,0.303236,1687509.507675,N
2098,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:31:00,0.304524,0.304509,0.304721,0.303659,3101.0,Y
2099,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:31:00,0.304182,0.304045,0.304273,0.303299,1673838.121701,N
2100,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:30:00,0.305032,0.3043,0.305964,0.3043,1421868.378749,N
2101,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:30:00,0.305457,0.304501,0.306378,0.304501,1544.0,Y
2102,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:29:00,0.305024,0.305494,0.305865,0.304964,894.0,Y
2103,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:29:00,0.304542,0.305071,0.305378,0.304513,1158460.123116,N
2104,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:28:00,0.305182,0.304617,0.305315,0.304514,886010.551658,N
2105,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:28:00,0.305681,0.305,0.305749,0.305,868.0,Y
2106,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:27:00,0.306123,0.305643,0.306123,0.305643,623.0,Y
2107,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:27:00,0.305671,0.305229,0.305785,0.305155,959359.199399,N
2108,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:26:00,0.305062,0.305645,0.30615,0.304989,1233152.450096,N
2109,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:26:00,0.305434,0.306033,0.306523,0.305429,729.0,Y
2110,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:25:00,0.30605,0.305539,0.30605,0.305181,1344.0,Y
2111,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:25:00,0.305509,0.305046,0.305575,0.30472,1332802.080787,N
2112,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:24:00,0.306436,0.305552,0.306597,0.305451,1451403.820157,N
2113,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:24:00,0.306917,0.306029,0.307032,0.306,1764.0,Y
2114,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:23:00,0.306626,0.306872,0.307193,0.306513,556.0,Y
2115,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:23:00,0.306123,0.306455,0.306773,0.306123,1180313.463049,N
2116,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:22:00,0.306721,0.306143,0.306819,0.305617,1530724.797458,N
2117,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:22:00,0.307077,0.30661,0.307077,0.306206,998.0,Y
2118,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:21:00,0.307154,0.307194,0.307684,0.307037,1009.0,Y
2119,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:21:00,0.306598,0.306764,0.307273,0.306569,1288266.691383,N
2120,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:20:00,0.308251,0.307037,0.308341,0.306575,1112.0,Y
2121,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:20:00,0.307717,0.306637,0.307907,0.306454,988170.562559,N
2122,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:19:00,0.309415,0.30811,0.309447,0.307818,2509.0,Y
2123,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:19:00,0.309154,0.307884,0.309154,0.307339,2546457.298146,N
2124,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:18:00,0.307239,0.309228,0.309499,0.307176,3872.0,Y
2125,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:18:00,0.307063,0.309056,0.309236,0.3069,3008887.555438,N
2126,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:17:00,0.305832,0.307063,0.307187,0.305555,1642739.270571,N
2127,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:17:00,0.306001,0.307285,0.3077,0.305918,2675.0,Y
2128,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:16:00,0.305342,0.305666,0.306226,0.3051,2246263.96337,N
2129,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:16:00,0.305687,0.306025,0.306395,0.305365,1084.0,Y
2130,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:15:00,0.305962,0.305328,0.305962,0.305121,1927624.663018,N
2131,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:15:00,0.306129,0.305563,0.306266,0.305386,990.0,Y
2132,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:14:00,0.30616,0.305967,0.30638,0.305568,1318660.776704,N
2133,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:14:00,0.306391,0.30628,0.306728,0.305623,1330.0,Y
2134,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:13:00,0.306647,0.306155,0.306766,0.305674,932515.160242,N
2135,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:13:00,0.306958,0.306423,0.307,0.306,2735.0,Y
2136,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:12:00,0.30642,0.306656,0.30689,0.306241,871917.375133,N
2137,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:12:00,0.306729,0.306832,0.307179,0.306314,1771.0,Y
2138,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:11:00,0.306767,0.306387,0.306795,0.30571,1204353.510855,N
2139,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:11:00,0.307043,0.306624,0.307163,0.306051,1398.0,Y
2140,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:10:00,0.305251,0.306933,0.307173,0.30518,2112.0,Y
2141,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:10:00,0.304771,0.306735,0.306864,0.304771,2016453.272207,N
2142,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:09:00,0.305066,0.305265,0.305756,0.304759,1244.0,Y
2143,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:09:00,0.304856,0.304909,0.305616,0.304544,1170398.958397,N
2144,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:08:00,0.305189,0.305046,0.305541,0.304339,1043.0,Y
2145,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:08:00,0.304882,0.304799,0.305389,0.304313,1816988.918498,N
2146,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:07:00,0.304457,0.304954,0.305549,0.30433,1857007.783502,N
2147,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:07:00,0.304689,0.305167,0.305727,0.304625,937.0,Y
2148,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:06:00,0.305441,0.304521,0.305441,0.304283,1510658.060067,N
2149,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:06:00,0.305665,0.304724,0.305665,0.304554,1482.0,Y
2150,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:05:00,0.306219,0.305665,0.306299,0.305229,1629.0,Y
2151,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:05:00,0.305945,0.305464,0.306065,0.304911,1732526.153231,N
2152,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:04:00,0.305073,0.306203,0.306793,0.305073,2455.0,Y
2153,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:04:00,0.304801,0.305839,0.306523,0.304639,3102342.250546,N
2154,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:03:00,0.305176,0.305045,0.306169,0.304742,3517.0,Y
2155,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:03:00,0.304871,0.304682,0.305713,0.304294,2755604.759056,N
2156,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:02:00,0.304985,0.3052,0.305331,0.304015,2538.0,Y
2157,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:02:00,0.304754,0.304956,0.305,0.303878,2577335.991188,N
2158,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:01:00,0.30352,0.304993,0.304993,0.303272,3523.0,Y
2159,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:01:00,0.303264,0.304774,0.304862,0.302884,2603327.266047,N
2160,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 01:00:00,0.30085,0.303299,0.303362,0.300577,3259393.832396,N
2161,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 01:00:00,0.301128,0.303535,0.303671,0.300888,4507.0,Y
2162,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:59:00,0.301155,0.300895,0.301249,0.30069,1001735.860608,N
2163,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:59:00,0.30159,0.301128,0.30159,0.301082,528.0,Y
2164,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:58:00,0.301028,0.301351,0.301367,0.300659,1578253.320758,N
2165,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:58:00,0.301316,0.301646,0.301669,0.301016,781.0,Y
2166,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:57:00,0.300926,0.300986,0.3015,0.300608,1176666.363683,N
2167,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:57:00,0.301125,0.301288,0.301824,0.300838,995.0,Y
2168,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:56:00,0.301618,0.300906,0.301736,0.300628,2094437.991162,N
2169,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:56:00,0.301926,0.301253,0.302045,0.301015,2977.0,Y
2170,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:55:00,0.300464,0.301583,0.301735,0.300464,1624180.823993,N
2171,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:55:00,0.300863,0.30196,0.302101,0.300863,3075.0,Y
2172,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:54:00,0.30102,0.300512,0.301212,0.29999,2132340.729328,N
2173,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:54:00,0.301301,0.300863,0.301301,0.300105,2864.0,Y
2174,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:53:00,0.301154,0.30119,0.301282,0.299593,1975554.53256,N
2175,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:53:00,0.301288,0.301301,0.30145,0.299685,2138.0,Y
2176,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:52:00,0.299545,0.301321,0.30138,0.299154,2203.0,Y
2177,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:52:00,0.299422,0.301195,0.301251,0.299018,1234353.07121,N
2178,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:51:00,0.3,0.299432,0.300462,0.299194,1511934.077035,N
2179,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:51:00,0.300136,0.299645,0.300472,0.299318,2045.0,Y
2180,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:50:00,0.298623,0.300151,0.300151,0.298138,1923.0,Y
2181,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:50:00,0.298462,0.299999,0.299999,0.297902,1657885.893742,N
2182,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:49:00,0.296661,0.298419,0.298638,0.296502,3095334.170944,N
2183,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:49:00,0.296998,0.29854,0.298905,0.296937,2890.0,Y
2184,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:48:00,0.297512,0.296973,0.297575,0.296664,1397.0,Y
2185,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:48:00,0.297336,0.296731,0.297403,0.296471,1406681.56921,N
2186,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:47:00,0.296666,0.297385,0.29762,0.296224,2057.0,Y
2187,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:47:00,0.296666,0.297255,0.297447,0.29613,2395133.377331,N
2188,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:46:00,0.298646,0.297064,0.298881,0.296824,1897.0,Y
2189,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:46:00,0.298651,0.296622,0.298756,0.296622,2137776.485035,N
2190,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:45:00,0.30002,0.29857,0.300116,0.297148,6334.0,Y
2191,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:45:00,0.299827,0.298523,0.299899,0.297043,3602577.897778,N
2192,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:44:00,0.30045,0.29976,0.300611,0.29913,2996273.672859,N
2193,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:44:00,0.300709,0.300033,0.300847,0.299404,2144.0,Y
2194,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:43:00,0.300312,0.300657,0.300657,0.299501,1118.0,Y
2195,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:43:00,0.300076,0.300343,0.300343,0.299281,1503445.740347,N
2196,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:42:00,0.299904,0.300295,0.300403,0.299646,2711.0,Y
2197,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:42:00,0.299732,0.30016,0.300321,0.299455,1852624.239691,N
2198,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:41:00,0.299767,0.299768,0.3008,0.299451,2734666.950508,N
2199,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:41:00,0.299949,0.299906,0.300971,0.299619,2480.0,Y
2200,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:40:00,0.301493,0.29995,0.301902,0.299908,4209.0,Y
2201,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:40:00,0.301318,0.299895,0.301642,0.299746,2637039.907571,N
2202,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:39:00,0.302573,0.301488,0.303256,0.301422,1861.0,Y
2203,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:39:00,0.302384,0.301291,0.303,0.301169,2015996.056292,N
2204,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:38:00,0.300599,0.302391,0.302857,0.29955,2495511.214227,N
2205,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:38:00,0.300856,0.30261,0.303109,0.299711,2309.0,Y
2206,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:37:00,0.299027,0.300724,0.300881,0.298977,2147351.089749,N
2207,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:37:00,0.299014,0.300831,0.300945,0.299007,1485.0,Y
2208,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:36:00,0.299642,0.299166,0.300061,0.2988,1630048.158601,N
2209,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:36:00,0.299832,0.299175,0.300105,0.298899,1413.0,Y
2210,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:35:00,0.301058,0.299715,0.301058,0.299027,2938011.434904,N
2211,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:35:00,0.301014,0.299775,0.301084,0.299036,3948.0,Y
2212,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:34:00,0.30182,0.301075,0.3019,0.300233,2132.0,Y
2213,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:34:00,0.30167,0.300945,0.301828,0.300211,1503895.966486,N
2214,okex,DOGE_USDT,DOGE-USDT-SWAP,1min,2021-04-22 00:33:00,0.301608,0.301794,0.302556,0.301586,1621.0,Y
2215,okex,DOGE_USDT,DOGE-USDT,1min,2021-04-22 00:33:00,0.301532,0.301846,0.302499,0.301383,1811965.312702,N
