id,exchange,ts_code,symbol,freq,trade_time,open,close,high,low,vol,is_contract
1277,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:58:00,54645.0,54667.5,54717.0,54645.0,361.0,Y
1278,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:58:00,54645.0,54667.5,54717.0,54645.0,361.0,Y
1279,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:58:00,54824.8,54850.1,54879.0,54817.4,238.0,Y
1280,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:58:00,54597.5,54613.9,54650.0,54597.5,702.0,Y
1281,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:57:00,57436.1,57403.9,57457.8,57386.8,506.0,Y
1282,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:57:00,60721.5,60701.6,60756.3,60691.0,615.0,Y
1283,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:57:00,54695.5,54666.0,54703.3,54660.6,541.0,Y
1284,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:57:00,54627.7,54597.5,54645.0,54597.5,574.0,Y
1285,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:57:00,54695.5,54666.0,54703.3,54660.6,541.0,Y
1286,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:57:00,54831.9,54842.6,54862.2,54804.8,307.0,Y
1287,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:57:00,54620.0,54604.6,54644.7,54604.4,5.50485625,N
1288,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:56:00,54891.0,54827.6,54932.9,54806.9,259.0,Y
1289,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:56:00,57471.3,57422.6,57520.2,57384.2,1065.0,Y
1290,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:56:00,54747.6,54671.1,54756.7,54641.4,705.0,Y
1291,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:56:00,54670.5,54619.8,54696.1,54588.1,4.33933401,N
1292,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:56:00,54747.6,54671.1,54756.7,54641.4,705.0,Y
1293,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:56:00,60789.5,60715.8,60801.8,60671.9,700.0,Y
1294,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:56:00,54667.4,54611.6,54700.8,54596.9,787.0,Y
1295,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:55:00,57435.6,57467.2,57517.2,57429.8,513.0,Y
1296,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:55:00,54679.2,54713.7,54752.4,54679.2,333.0,Y
1297,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:55:00,54640.0,54660.1,54699.9,54640.0,2.58096495,N
1298,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:55:00,54853.7,54890.4,54931.5,54853.7,539.0,Y
1299,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:55:00,60746.3,60737.8,60849.5,60705.9,740.0,Y
1300,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:55:00,54679.2,54713.7,54752.4,54679.2,333.0,Y
1301,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:55:00,54649.1,54667.3,54696.1,54649.1,683.0,Y
1302,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:54:00,54693.6,54640.0,54693.6,54611.1,5.16962968,N
1303,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:54:00,54924.1,54851.0,54924.1,54824.1,279.0,Y
1304,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:54:00,60782.2,60730.3,60784.5,60681.8,478.0,Y
1305,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:54:00,54698.5,54649.1,54698.5,54624.0,894.0,Y
1306,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:54:00,54751.4,54677.4,54751.4,54654.4,602.0,Y
1307,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:54:00,54751.4,54677.4,54751.4,54654.4,602.0,Y
1308,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:54:00,57505.5,57437.8,57507.3,57407.8,613.0,Y
1309,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:53:00,57501.1,57511.4,57539.4,57488.9,1899.0,Y
1310,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:53:00,54913.4,54915.7,54951.9,54895.4,197.0,Y
1311,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:53:00,60782.3,60810.1,60842.5,60779.3,1465.0,Y
1312,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:53:00,54687.6,54710.3,54719.3,54687.6,857.0,Y
1313,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:53:00,54751.4,54743.5,54772.6,54714.6,733.0,Y
1314,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:53:00,54751.4,54743.5,54772.6,54714.6,733.0,Y
1315,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:53:00,54688.5,54693.6,54718.5,54684.5,2.10460121,N
1316,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:52:00,54622.9,54743.4,54749.0,54622.9,1017.0,Y
1317,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:52:00,54813.4,54922.1,54930.1,54813.4,745.0,Y
1318,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:52:00,60654.9,60780.0,60813.9,60654.9,885.0,Y
1319,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:52:00,54590.2,54687.7,54706.5,54590.2,4348.0,Y
1320,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:52:00,54622.9,54743.4,54749.0,54622.9,1017.0,Y
1321,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:52:00,54572.7,54688.4,54688.5,54572.7,5.70422888,N
1322,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:52:00,57385.4,57503.9,57512.8,57385.4,2998.0,Y
1323,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:51:00,60604.2,60658.9,60668.9,60604.2,510.0,Y
1324,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:51:00,54532.0,54586.4,54587.4,54532.0,891.0,Y
1325,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:51:00,54512.8,54572.8,54572.9,54512.8,2.05828371,N
1326,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:51:00,54567.3,54628.1,54635.9,54567.3,500.0,Y
1327,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:51:00,54567.3,54628.1,54635.9,54567.3,500.0,Y
1328,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:51:00,54779.6,54800.0,54800.0,54769.4,434.0,Y
1329,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:51:00,57302.8,57392.6,57392.6,57302.8,555.0,Y
1330,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:50:00,54500.0,54513.3,54532.2,54499.9,8.01268489,N
1331,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:50:00,60579.2,60590.0,60615.8,60553.4,461.0,Y
1332,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:50:00,54549.2,54579.6,54587.6,54549.2,504.0,Y
1333,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:50:00,54549.2,54579.6,54587.6,54549.2,504.0,Y
1334,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:50:00,54500.0,54532.0,54535.8,54500.0,687.0,Y
1335,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:50:00,57298.0,57318.3,57329.7,57286.7,215.0,Y
1336,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:50:00,54739.5,54760.5,54768.2,54733.6,269.0,Y
1337,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:49:00,54446.9,54499.8,54499.8,54441.3,2.81379677,N
1338,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:49:00,57221.6,57279.8,57281.1,57221.2,256.0,Y
1339,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:49:00,54647.9,54721.3,54730.3,54647.9,143.0,Y
1340,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:49:00,54451.9,54500.0,54500.0,54451.9,615.0,Y
1341,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:49:00,54512.1,54551.8,54551.8,54488.5,303.0,Y
1342,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:49:00,54512.1,54551.8,54551.8,54488.5,303.0,Y
1343,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:49:00,60493.3,60528.5,60553.4,60493.3,413.0,Y
1344,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:48:00,54441.9,54521.9,54522.8,54441.9,340.0,Y
1345,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:48:00,54628.4,54650.3,54709.1,54619.8,181.0,Y
1346,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:48:00,54419.3,54468.0,54474.4,54419.3,290.0,Y
1347,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:48:00,54441.9,54521.9,54522.8,54441.9,340.0,Y
1348,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:48:00,54403.0,54446.9,54468.8,54403.0,3.40390983,N
1349,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:48:00,60429.9,60515.8,60532.9,60429.9,648.0,Y
1350,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:48:00,57156.1,57248.6,57249.4,57156.1,484.0,Y
1351,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:47:00,54431.7,54442.7,54445.0,54400.4,317.0,Y
1352,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:47:00,57109.6,57157.9,57164.4,57100.4,733.0,Y
1353,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:47:00,54582.8,54628.7,54628.7,54564.7,247.0,Y
1354,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:47:00,54431.7,54442.7,54445.0,54400.4,317.0,Y
1355,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:47:00,54373.2,54402.9,54402.9,54354.7,2.61227257,N
1356,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:47:00,60414.5,60429.8,60449.3,60377.2,394.0,Y
1357,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:47:00,54366.9,54401.6,54407.8,54359.4,278.0,Y
1358,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:46:00,54407.0,54384.3,54407.0,54350.0,10.83166244,N
1359,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:46:00,54640.6,54598.2,54640.6,54561.6,740.0,Y
1360,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:46:00,60457.8,60424.3,60457.8,60361.5,714.0,Y
1361,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:46:00,54426.3,54381.2,54426.3,54349.4,3137.0,Y
1362,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:46:00,54465.1,54435.5,54465.1,54386.0,1219.0,Y
1363,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:46:00,54465.1,54435.5,54465.1,54386.0,1219.0,Y
1364,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:46:00,57181.3,57133.1,57181.3,57087.0,689.0,Y
1365,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:45:00,54464.1,54412.9,54464.1,54382.1,2.73359842,N
1366,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:45:00,60551.4,60459.4,60569.8,60411.3,648.0,Y
1367,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:45:00,54480.5,54433.5,54480.5,54394.0,1113.0,Y
1368,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:45:00,54527.0,54465.1,54527.0,54429.0,906.0,Y
1369,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:45:00,54680.5,54622.0,54686.4,54599.5,292.0,Y
1370,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:45:00,54527.0,54465.1,54527.0,54429.0,906.0,Y
1371,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:45:00,57245.0,57186.4,57245.0,57137.3,531.0,Y
1372,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:44:00,54544.3,54545.0,54561.0,54531.1,182.0,Y
1373,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:44:00,57267.2,57241.7,57286.2,57241.7,54.0,Y
1374,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:44:00,54712.7,54703.7,54736.9,54703.7,327.0,Y
1375,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:44:00,60548.7,60553.4,60586.1,60542.1,202.0,Y
1376,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:44:00,54544.3,54545.0,54561.0,54531.1,182.0,Y
1377,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:44:00,54490.2,54464.2,54498.3,54464.2,0.94295669,N
1378,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:44:00,54501.4,54494.2,54514.2,54492.2,189.0,Y
1379,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:43:00,54533.1,54540.1,54567.0,54533.1,200.0,Y
1380,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:43:00,60515.2,60543.1,60576.2,60515.2,247.0,Y
1381,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:43:00,54481.1,54501.4,54523.7,54481.1,79.0,Y
1382,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:43:00,54470.0,54491.5,54513.3,54470.0,2.63994622,N
1383,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:43:00,54533.1,54540.1,54567.0,54533.1,200.0,Y
1384,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:43:00,54703.3,54717.8,54741.1,54695.3,120.0,Y
1385,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:43:00,57246.0,57287.5,57287.5,57246.0,160.0,Y
1386,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:42:00,54562.9,54528.7,54574.9,54526.9,351.0,Y
1387,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:42:00,54730.6,54705.6,54753.0,54700.0,244.0,Y
1388,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:42:00,60571.7,60520.7,60599.4,60514.9,293.0,Y
1389,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:42:00,54562.9,54528.7,54574.9,54526.9,351.0,Y
1390,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:42:00,54513.1,54470.0,54523.7,54470.0,0.90473523,N
1391,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:42:00,57294.9,57246.0,57294.9,57246.0,164.0,Y
1392,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:42:00,54520.2,54500.0,54530.2,54500.0,402.0,Y
1393,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:41:00,57246.4,57288.5,57289.2,57246.4,320.0,Y
1394,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:41:00,54698.0,54733.3,54749.3,54695.1,154.0,Y
1395,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:41:00,54530.7,54566.7,54574.4,54528.5,259.0,Y
1396,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:41:00,60522.1,60571.5,60592.1,60522.1,199.0,Y
1397,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:41:00,54481.9,54513.0,54519.5,54481.9,2.22648192,N
1398,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:41:00,54530.7,54566.7,54574.4,54528.5,259.0,Y
1399,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:41:00,54500.1,54520.1,54525.1,54499.4,403.0,Y
1400,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:40:00,57276.9,57259.0,57304.6,57259.0,487.0,Y
1401,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:40:00,54732.5,54699.0,54751.7,54692.6,180.0,Y
1402,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:40:00,54514.6,54505.9,54542.1,54505.9,125.0,Y
1403,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:40:00,54500.3,54482.0,54520.0,54481.9,1.23684707,N
1404,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:40:00,54556.8,54526.8,54580.6,54526.8,200.0,Y
1405,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:40:00,54556.8,54526.8,54580.6,54526.8,200.0,Y
1406,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:40:00,60570.7,60522.2,60578.7,60522.2,264.0,Y
1407,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:39:00,54537.1,54500.3,54552.3,54500.1,3.2460057,N
1408,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:39:00,57315.4,57278.9,57342.8,57260.2,585.0,Y
1409,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:39:00,60604.4,60555.3,60630.9,60544.1,451.0,Y
1410,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:39:00,54551.9,54514.5,54565.0,54514.5,607.0,Y
1411,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:39:00,54586.9,54557.6,54617.8,54548.5,328.0,Y
1412,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:39:00,54586.9,54557.6,54617.8,54548.5,328.0,Y
1413,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:39:00,54755.0,54735.0,54789.7,54712.6,187.0,Y
1414,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:38:00,54480.2,54537.1,54550.3,54480.2,2.61832076,N
1415,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:38:00,54500.0,54552.0,54552.0,54500.0,580.0,Y
1416,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:38:00,60563.0,60603.4,60606.8,60540.3,588.0,Y
1417,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:38:00,54539.8,54588.5,54599.8,54539.8,449.0,Y
1418,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:38:00,54539.8,54588.5,54599.8,54539.8,449.0,Y
1419,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:38:00,54688.6,54750.6,54762.6,54688.6,238.0,Y
1420,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:38:00,57268.6,57325.3,57338.0,57266.2,159.0,Y
1421,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:37:00,54517.5,54500.1,54526.9,54500.1,486.0,Y
1422,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:37:00,54554.0,54548.9,54555.7,54539.5,309.0,Y
1423,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:37:00,54723.7,54688.3,54726.3,54688.3,241.0,Y
1424,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:37:00,54554.0,54548.9,54555.7,54539.5,309.0,Y
1425,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:37:00,57283.6,57255.5,57283.6,57246.4,51.0,Y
1426,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:37:00,54501.7,54480.2,54505.3,54480.2,0.55610856,N
1427,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:37:00,60561.9,60554.5,60567.1,60554.5,318.0,Y
1428,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:36:00,54490.1,54516.9,54534.2,54490.1,1089.0,Y
1429,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:36:00,54526.7,54550.0,54577.1,54526.1,425.0,Y
1430,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:36:00,54477.7,54501.6,54518.9,54477.7,4.77522721,N
1431,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:36:00,57252.8,57279.4,57302.1,57252.8,254.0,Y
1432,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:36:00,54526.7,54550.0,54577.1,54526.1,425.0,Y
1433,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:36:00,54696.6,54722.0,54747.9,54696.2,345.0,Y
1434,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:36:00,60544.8,60559.1,60580.8,60544.8,361.0,Y
1435,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:35:00,54715.8,54698.0,54730.7,54679.4,197.0,Y
1436,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:35:00,54499.2,54490.1,54504.7,54481.7,946.0,Y
1437,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:35:00,54500.1,54477.6,54500.1,54468.8,1.109466,N
1438,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:35:00,54542.6,54521.7,54551.1,54513.5,162.0,Y
1439,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:35:00,60547.8,60525.4,60562.0,60520.4,284.0,Y
1440,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:35:00,54542.6,54521.7,54551.1,54513.5,162.0,Y
1441,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:35:00,57264.6,57255.5,57272.9,57236.5,61.0,Y
1442,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:34:00,54498.2,54485.6,54516.7,54475.7,1.65720354,N
1443,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:34:00,54499.9,54493.3,54510.1,54470.3,1642.0,Y
1444,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:34:00,60558.5,60546.5,60570.2,60527.9,216.0,Y
1445,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:34:00,54551.9,54546.7,54564.3,54506.7,282.0,Y
1446,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:34:00,54551.9,54546.7,54564.3,54506.7,282.0,Y
1447,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:34:00,54690.9,54715.7,54735.2,54681.1,171.0,Y
1448,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:34:00,57266.6,57258.9,57280.6,57229.1,890.0,Y
1449,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:33:00,54588.1,54528.8,54588.1,54528.8,352.0,Y
1450,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:33:00,57301.8,57257.8,57310.5,57232.4,1019.0,Y
1451,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:33:00,54536.7,54482.6,54536.7,54473.1,1390.0,Y
1452,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:33:00,54588.1,54528.8,54588.1,54528.8,352.0,Y
1453,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:33:00,54525.0,54487.5,54525.0,54483.2,3.46832084,N
1454,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:33:00,54754.6,54693.8,54756.8,54681.1,144.0,Y
1455,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:33:00,60599.5,60540.6,60605.4,60540.5,243.0,Y
1456,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:32:00,54380.0,54524.2,54524.2,54380.0,4.31006718,N
1457,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:32:00,54434.8,54578.3,54578.3,54423.6,866.0,Y
1458,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:32:00,54612.8,54741.5,54741.5,54612.8,317.0,Y
1459,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:32:00,60419.9,60600.6,60600.6,60419.9,674.0,Y
1460,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:32:00,54391.1,54515.0,54515.0,54391.1,1257.0,Y
1461,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:32:00,54434.8,54578.3,54578.3,54423.6,866.0,Y
1462,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:32:00,57136.5,57290.8,57290.8,57136.5,1170.0,Y
1463,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:31:00,57152.7,57122.3,57157.1,57114.5,260.0,Y
1464,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:31:00,60444.8,60422.0,60479.2,60416.3,406.0,Y
1465,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:31:00,54439.7,54430.6,54448.3,54423.3,416.0,Y
1466,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:31:00,54608.9,54603.5,54624.0,54595.0,158.0,Y
1467,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:31:00,54408.1,54380.1,54408.1,54380.0,1.48836526,N
1468,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:31:00,54439.7,54430.6,54448.3,54423.3,416.0,Y
1469,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:31:00,54400.1,54383.9,54400.1,54383.8,649.0,Y
1470,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:30:00,54465.3,54436.3,54534.6,54436.3,372.0,Y
1471,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:30:00,54677.5,54630.3,54701.9,54617.3,250.0,Y
1472,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:30:00,60487.2,60441.6,60539.0,60441.6,930.0,Y
1473,okex,BTC_USDT,BTC-USDT-SWAP,1min,2021-04-22 15:30:00,54439.7,54426.7,54486.0,54426.7,398.0,Y
1474,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:30:00,54465.3,54436.3,54534.6,54436.3,372.0,Y
1475,okex,BTC_USDT,BTC-USDT-210625,1min,2021-04-22 15:30:00,57192.6,57150.7,57259.5,57150.7,963.0,Y
1476,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:30:00,54432.1,54408.1,54480.2,54408.1,2.54079204,N
1477,okex,BTC_USDT,BTC-USDT,1min,2021-04-22 15:29:00,54452.9,54432.1,54478.5,54432.1,4.36061634,N
1478,okex,BTC_USDT,BTC-USDT-210423,1min,2021-04-22 15:29:00,54482.7,54472.4,54538.9,54460.5,586.0,Y
1479,okex,BTC_USDT,BTC-USDT-210924,1min,2021-04-22 15:29:00,60540.2,60479.9,60590.3,60479.9,346.0,Y
1480,okex,BTC_USDT,BTC-USDT-210507,1min,2021-04-22 15:29:00,54482.7,54472.4,54538.9,54460.5,586.0,Y
1481,okex,BTC_USDT,BTC-USDT-210430,1min,2021-04-22 15:29:00,54682.9,54649.7,54703.0,54640.9,287.0,Y
